CustomerID,Age,Income,IncomeValue,Channel,Tenure,Frequency,AvgSpend,MonthlySpend,Recency,RFM_Score,CLV,Segment
CUST092569,20,Low,30339.39,App,120,8,118.87,79.25,47,8,327.54,Medium
CUST092570,19,Medium,70195.92,App,68,7,210.14,122.58,210,5,463.43,High
CUST092571,29,High,97270.36,Web,36,13,496.7,538.09,21,14,1380.85,High
CUST092572,41,Very High,146866.73,Web,23,18,539.1,808.65,35,14,1857.55,High
CUST092573,35,High,105453.71,App,1,13,391.25,423.86,96,11,38.16,Low
CUST092574,53,Medium,61100.92,Web,48,8,233.14,155.43,276,6,435.37,High
CUST092575,42,Medium,60121.13,App,30,7,250.69,146.23,41,9,254.57,Medium
CUST092576,69,Low,22252.7,Web,45,3,111.63,27.91,44,6,58.46,Low
CUST092577,32,Low,27609.38,App,13,7,265.57,154.92,60,8,111.99,Medium
CUST092578,18,Very High,185415.11,Web,35,17,761.73,1079.12,45,14,4006.55,High
CUST092579,25,Very High,147833.37,App,48,19,528.86,837.36,13,15,3366.7,High
CUST092580,66,Medium,41946.86,App,67,7,200.89,117.18,127,6,347.36,Medium
CUST092581,54,Low,28798.06,Web,12,9,134.75,101.06,50,9,67.39,Low
CUST092582,24,Medium,64516.49,App,7,13,289.44,313.56,241,9,151.91,Medium
CUST092583,52,Medium,55269.94,Web,14,9,346.64,259.98,111,9,226.72,Medium
CUST092584,55,High,88823.09,Web,69,13,372.91,403.99,84,12,1548.57,High
CUST092585,62,Medium,55926.47,App,11,13,279.21,302.48,43,12,225.68,Medium
CUST092586,33,Low,23839.44,Web,2,4,186.92,62.31,282,3,10.0,Low
CUST092587,34,Medium,53231.19,App,19,11,220.79,202.39,85,10,240.04,Medium
CUST092588,55,Medium,55767.8,App,16,10,199.09,165.91,102,8,169.25,Medium
CUST092589,47,Low,20666.68,App,1,5,116.33,48.47,121,4,10.0,Low
CUST092590,54,Low,29580.53,App,18,6,144.63,72.31,119,4,68.41,Low
CUST092591,35,Low,22648.73,App,2,7,130.72,76.25,159,5,10.0,Low
CUST092592,53,Medium,54622.18,App,46,7,244.49,142.62,93,7,356.13,Medium
CUST092593,29,Very High,176580.84,App,15,14,701.01,817.84,61,13,1354.86,High
CUST092594,45,Low,22124.03,Web,42,4,168.56,56.19,210,3,108.71,Medium
CUST092595,65,High,91062.52,App,5,13,327.65,354.96,131,10,140.92,Medium
CUST092596,28,High,119698.18,App,12,14,321.29,374.84,60,12,408.62,High
CUST092597,60,Medium,49408.54,App,29,6,223.08,111.54,365,4,199.66,Medium
CUST092598,23,Medium,55205.39,Web,9,18,276.88,415.32,81,13,240.2,Medium
CUST092599,43,Medium,54342.9,App,11,6,231.15,115.57,30,7,76.96,Low
CUST092600,33,Medium,62343.91,Web,30,16,304.3,405.73,47,14,732.36,High
CUST092601,55,Medium,56591.04,App,5,5,163.06,67.94,122,4,21.7,Low
CUST092602,26,Medium,56873.48,App,11,14,170.59,199.03,185,9,139.98,Medium
CUST092603,35,High,83317.29,Web,42,6,364.91,182.46,92,6,549.14,High
CUST092604,50,Medium,54883.62,Branch,120,10,223.01,185.84,11,11,926.79,High
CUST092605,67,Medium,58598.02,App,12,9,236.65,177.49,256,7,136.52,Medium
CUST092606,36,Medium,47851.08,Web,34,7,145.37,84.8,96,6,155.95,Medium
CUST092607,26,Low,26647.65,App,6,7,174.09,101.55,24,8,33.8,Low
CUST092608,63,Low,18088.52,App,20,5,99.9,41.63,79,5,35.12,Low
CUST092609,61,High,109738.23,Web,23,13,454.01,491.85,98,11,979.24,High
CUST092610,59,High,123941.2,App,42,11,478.34,438.48,13,14,1383.88,High
CUST092611,26,Low,24703.48,App,19,6,90.3,45.15,21,7,45.87,Low
CUST092612,61,Low,30222.02,App,21,5,123.86,51.61,160,3,58.73,Low
CUST092613,22,High,83776.06,Branch,26,7,319.6,186.43,59,8,313.83,Medium
CUST092614,40,High,106847.62,App,34,9,441.37,331.03,161,8,847.77,High
CUST092615,68,Low,33921.75,Branch,26,8,156.09,104.06,26,8,151.48,Medium
CUST092616,59,Low,23558.7,Branch,53,11,140.11,128.43,228,7,269.18,Medium
CUST092617,51,Low,22846.94,Web,13,8,163.43,108.95,365,5,73.19,Low
CUST092618,55,High,92720.33,App,22,9,385.35,289.01,26,11,496.39,High
CUST092619,39,Very High,167120.25,Branch,55,21,675.58,1182.26,4,15,5702.32,High
CUST092620,22,Medium,51295.54,Branch,76,6,295.79,147.89,208,5,536.8,High
CUST092621,18,Low,29046.01,App,25,4,155.07,51.69,39,6,63.35,Low
CUST092622,43,Very High,180105.59,Web,1,17,689.53,976.84,182,11,114.13,Medium
CUST092623,35,Medium,64646.6,App,45,7,258.53,150.81,14,10,377.29,Medium
CUST092624,43,High,95099.73,Branch,41,17,443.5,628.29,7,15,1921.73,High
CUST092625,32,Very High,173314.46,Web,10,18,576.25,864.38,28,14,939.93,High
CUST092626,19,High,100013.19,Web,16,15,389.02,486.28,49,14,593.76,High
CUST092627,32,Very High,171690.17,Branch,15,18,675.1,1012.65,32,14,1719.01,High
CUST092628,28,Low,30870.0,App,40,4,325.43,108.48,46,7,215.85,Medium
CUST092629,62,Medium,60581.41,App,7,15,269.02,336.28,59,12,156.84,Medium
CUST092630,37,High,94743.0,Web,2,13,239.7,259.68,10,13,46.67,Low
CUST092631,64,Medium,46355.18,Web,13,9,276.84,207.63,42,10,175.75,Medium
CUST092632,59,Low,23434.94,Web,18,11,173.99,159.49,60,10,152.24,Medium
CUST092633,34,High,103139.16,Web,36,19,436.2,690.64,19,15,1829.86,High
CUST092634,22,Medium,31327.2,App,49,6,135.68,67.84,67,5,146.05,Medium
CUST092635,50,High,103009.79,App,111,12,355.49,355.49,168,9,2118.65,High
CUST092636,68,High,102830.79,Web,24,14,408.66,476.77,24,14,877.09,High
CUST092637,61,Medium,53474.59,Branch,2,6,192.81,96.41,84,6,11.92,Low
CUST092638,42,Medium,49877.44,Web,2,13,227.39,246.34,86,11,29.85,Low
CUST092639,24,Very High,167232.26,App,2,20,607.76,1012.93,114,12,234.21,Medium
CUST092640,51,Medium,53633.41,App,52,2,263.16,43.86,19,7,128.21,Medium
CUST092641,32,High,94811.57,Web,9,10,376.26,313.55,53,10,216.54,Medium
CUST092642,69,Very High,177631.75,App,1,11,664.12,608.78,101,11,72.41,Low
CUST092643,30,High,92045.98,App,25,10,397.99,331.66,43,11,631.72,High
CUST092644,49,Low,30887.35,Web,34,6,243.66,121.83,112,5,202.4,Medium
CUST092645,56,Low,25173.49,Web,38,13,242.8,263.03,20,13,447.36,High
CUST092646,31,Low,22924.68,Web,11,1,182.8,15.23,170,3,10.0,Low
CUST092647,37,Medium,32309.86,Web,10,10,75.25,62.71,267,5,32.38,Low
CUST092648,33,Medium,57039.57,Web,29,4,253.48,84.49,29,7,146.15,Medium
CUST092649,47,Medium,44280.37,App,39,12,234.89,234.89,118,10,481.39,High
CUST092650,58,Very High,136684.35,Web,13,18,489.33,734.0,119,12,889.14,High
CUST092651,36,High,112256.46,Web,1,13,470.67,509.9,20,14,44.71,Low
CUST092652,39,Low,31299.33,App,41,6,184.52,92.26,58,6,178.92,Medium
CUST092653,54,Very High,150352.51,App,12,6,542.56,271.28,83,8,316.91,Medium
CUST092654,27,Low,25151.68,Web,11,3,170.49,42.62,113,4,26.05,Low
CUST092655,25,Medium,58892.15,App,3,12,244.27,244.27,108,10,56.02,Low
CUST092656,46,Low,21487.6,Web,42,5,50.07,20.86,34,6,38.69,Low
CUST092657,31,Low,28738.74,Branch,63,6,169.59,84.8,39,7,207.54,Medium
CUST092658,28,Very High,160084.96,Branch,11,19,596.94,945.15,3,15,971.22,High
CUST092659,47,Medium,60219.64,Branch,17,11,180.61,165.56,22,12,195.85,Medium
CUST092660,50,Low,24764.02,Web,6,5,187.98,78.33,7,7,25.46,Low
CUST092661,59,Low,16532.9,App,4,7,121.78,71.04,124,5,16.31,Low
CUST092662,51,High,107173.84,App,26,19,385.79,610.84,36,14,1210.82,High
CUST092663,56,Low,27021.15,Branch,9,8,188.94,125.96,286,5,59.72,Low
CUST092664,66,Medium,68541.76,Branch,69,9,252.97,189.72,45,10,689.01,High
CUST092665,54,Medium,39282.55,App,19,9,184.29,138.22,288,6,157.34,Medium
CUST092666,59,Low,24549.04,Branch,11,5,185.25,77.19,169,3,44.68,Low
CUST092667,54,Medium,45780.54,App,41,4,218.08,72.69,3,7,163.15,Medium
CUST092668,22,High,115969.89,App,120,10,527.81,439.84,102,10,3184.61,High
CUST092669,58,High,98554.86,Web,1,7,384.75,224.44,47,9,19.6,Low
CUST092670,60,Low,24966.89,Web,54,2,139.81,23.3,96,4,58.88,Low
CUST092671,64,High,105043.55,App,105,14,396.78,462.91,87,13,2818.5,High
CUST092672,22,Low,18516.57,App,57,5,97.38,40.58,83,5,102.25,Low
CUST092673,34,High,83924.42,Web,78,10,329.19,274.32,107,9,1133.53,High
CUST092674,36,High,73180.62,Web,9,7,328.82,191.81,114,7,124.4,Medium
CUST092675,63,High,102750.16,App,25,12,467.71,467.71,9,14,917.99,High
CUST092676,43,Very High,147709.17,App,23,10,558.5,465.41,87,11,1045.52,High
CUST092677,19,Low,22620.29,Web,8,5,158.43,66.01,94,4,27.07,Low
CUST092678,31,Low,18009.45,Web,13,3,111.95,27.99,20,7,17.39,Low
CUST092679,69,Medium,51873.81,Branch,47,8,182.42,121.61,10,9,295.29,Medium
CUST092680,45,Medium,68994.77,Branch,3,11,390.72,358.16,77,11,74.55,Low
CUST092681,21,High,76180.49,App,18,11,253.38,232.27,26,12,280.52,Medium
CUST092682,20,Low,25841.29,Web,24,2,184.73,30.79,45,6,36.62,Low
CUST092683,32,Medium,76832.11,Branch,67,16,351.25,468.34,41,14,1831.05,High
CUST092684,39,Medium,63081.5,App,42,8,298.1,198.74,178,6,473.62,High
CUST092685,65,Low,22747.02,App,19,8,204.13,136.09,365,5,123.09,Medium
CUST092686,59,High,86389.64,Branch,2,10,362.93,302.45,24,11,51.89,Low
CUST092687,67,Medium,47991.62,App,22,8,272.5,181.67,101,7,238.77,Medium
CUST092688,36,Low,28152.35,Web,29,9,146.41,109.8,27,9,158.57,Medium
CUST092689,51,Low,17657.41,App,15,5,193.61,80.67,49,7,64.0,Low
CUST092690,27,Low,29745.08,App,3,4,198.8,66.27,58,5,13.03,Low
CUST092691,51,Medium,49462.45,Web,22,9,318.11,238.58,105,9,337.45,Medium
CUST092692,33,Very High,131190.34,Web,99,14,442.78,516.58,3,15,3457.4,High
CUST092693,54,Low,20521.99,Web,30,6,95.13,47.57,33,6,67.85,Low
CUST092694,53,Low,25612.92,Branch,16,12,126.94,126.94,45,10,107.29,Medium
CUST092695,66,Medium,59842.44,App,1,6,348.31,174.16,129,6,12.16,Low
CUST092696,62,Medium,50578.62,Web,12,15,244.75,305.94,54,12,221.44,Medium
CUST092697,39,High,82799.86,Web,24,7,336.26,196.15,137,7,334.41,Medium
CUST092698,49,Medium,58108.71,App,16,9,312.37,234.28,139,9,253.57,Medium
CUST092699,61,Low,26511.85,App,54,1,177.38,14.78,62,5,38.03,Low
CUST092700,34,High,73730.31,App,30,15,305.02,381.27,58,12,746.65,High
CUST092701,26,Medium,42961.14,App,4,7,224.83,131.15,92,6,33.88,Low
CUST092702,69,High,91380.32,App,49,9,372.63,279.48,39,11,994.04,High
CUST092703,50,Low,25107.69,App,8,11,157.64,144.51,127,9,64.05,Low
CUST092704,50,Low,26668.78,App,34,4,126.19,42.06,86,5,67.89,Low
CUST092705,19,Medium,37904.59,App,21,4,207.32,69.11,38,6,80.66,Low
CUST092706,31,Medium,55199.23,App,34,10,272.71,227.26,33,10,456.28,High
CUST092707,54,Low,28438.07,Branch,60,6,57.88,28.94,46,6,77.02,Low
CUST092708,50,Low,26299.63,Branch,30,4,82.7,27.57,135,4,38.35,Low
CUST092709,18,Medium,53178.68,App,12,4,172.75,57.58,43,6,43.26,Low
CUST092710,64,High,104215.17,Branch,40,15,372.96,466.2,42,14,1395.47,High
CUST092711,39,Low,25546.07,Branch,58,6,170.53,85.27,207,4,183.22,Medium
CUST092712,47,High,96581.76,App,23,10,349.89,291.57,53,10,511.21,High
CUST092713,44,High,87145.34,Web,11,7,375.11,218.81,57,8,169.3,Medium
CUST092714,50,Low,21204.75,Web,26,3,192.46,48.11,179,3,60.69,Low
CUST092715,33,Medium,47735.45,Web,62,14,238.5,278.25,129,11,850.3,High
CUST092716,27,Very High,189800.39,App,23,18,693.09,1039.63,52,13,2713.62,High
CUST092717,44,Medium,54299.16,Web,25,10,219.8,183.16,73,9,245.25,Medium
CUST092718,54,Medium,64991.47,Web,3,4,263.27,87.76,45,7,17.65,Low
CUST092719,19,High,91539.5,App,9,12,338.41,338.41,1,13,254.36,Medium
CUST092720,47,Medium,51930.46,Web,49,10,288.77,240.64,105,9,659.61,High
CUST092721,63,Very High,161660.57,App,35,18,639.47,959.21,14,15,3053.71,High
CUST092722,60,Low,30022.84,App,68,9,176.7,132.53,47,9,380.31,Medium
CUST092723,36,Low,20979.35,Web,12,4,91.11,30.37,50,6,19.06,Low
CUST092724,36,High,97764.63,Branch,20,13,376.33,407.69,33,13,599.12,High
CUST092725,68,High,88483.55,App,20,20,390.92,651.54,47,14,1028.65,High
CUST092726,52,Medium,49943.67,Branch,27,5,194.56,81.07,90,6,134.46,Medium
CUST092727,28,Low,27361.51,App,58,7,171.86,100.25,94,6,242.68,Medium
CUST092728,69,High,80608.1,App,6,8,320.4,213.6,180,6,100.39,Low
CUST092729,49,Low,28812.19,Branch,18,6,106.06,53.03,3,7,54.9,Low
CUST092730,33,Low,25422.06,App,16,6,170.03,85.01,215,4,71.6,Low
CUST092731,34,High,116099.42,App,6,10,399.33,332.78,60,10,182.81,Medium
CUST092732,46,High,101571.84,App,35,11,470.41,431.21,31,13,1193.99,High
CUST092733,37,Medium,53405.09,Branch,34,9,192.76,144.57,113,8,283.17,Medium
CUST092734,53,Low,17131.17,App,51,5,116.63,48.6,22,7,111.15,Medium
CUST092735,64,High,83508.88,App,4,14,348.54,406.63,86,13,133.21,Medium
CUST092736,41,Low,22457.65,Web,9,4,105.26,35.09,195,3,17.15,Low
CUST092737,60,High,116171.99,App,1,16,441.63,588.84,95,12,55.16,Low
CUST092738,65,High,92692.73,App,20,11,317.2,290.76,29,12,474.39,High
CUST092739,69,Low,22367.19,App,76,7,152.02,88.68,5,9,249.32,Medium
CUST092740,21,High,100615.88,Branch,15,8,372.71,248.48,38,10,284.89,Medium
CUST092741,22,Low,23192.72,Branch,20,13,124.33,134.69,348,7,133.27,Medium
CUST092742,36,Very High,202449.03,App,104,24,827.56,1655.12,14,15,13226.76,High
CUST092743,65,Medium,57047.25,Branch,2,8,179.76,119.84,8,9,15.31,Low
CUST092744,68,High,80828.58,App,37,11,227.96,208.96,109,9,497.32,High
CUST092745,41,Medium,71302.9,Branch,94,6,274.5,137.25,112,5,617.22,High
CUST092746,65,High,84908.61,App,17,11,354.15,324.64,52,11,396.44,High
CUST092747,18,Medium,49236.75,App,24,11,163.66,150.02,24,11,199.61,Medium
CUST092748,52,Medium,53430.97,App,17,11,385.91,353.75,72,11,352.0,Medium
CUST092749,19,Very High,165712.91,Web,31,13,627.22,679.48,116,11,1934.12,High
CUST092750,27,High,106678.1,Branch,55,14,351.75,410.38,30,14,1611.11,High
CUST092751,23,Low,24113.74,App,34,3,56.52,14.13,82,5,22.2,Low
CUST092752,57,Very High,183354.21,Branch,12,28,668.38,1559.55,155,12,1998.77,High
CUST092753,55,Medium,52696.2,Branch,19,9,230.57,172.93,39,10,210.23,Medium
CUST092754,37,Medium,50485.22,Web,41,12,277.53,277.53,51,11,601.05,High
CUST092755,36,Low,16115.27,App,7,9,145.18,108.88,250,6,38.6,Low
CUST092756,65,Very High,140285.14,Branch,47,27,522.75,1176.18,33,14,5052.5,High
CUST092757,53,Medium,70868.91,Branch,13,10,207.43,172.86,11,11,169.72,Medium
CUST092758,65,Medium,57814.73,App,24,11,356.09,326.41,18,13,493.94,High
CUST092759,46,Low,30194.95,App,1,4,180.7,60.23,115,4,10.0,Low
CUST092760,58,Medium,48631.37,App,34,8,268.84,179.23,26,9,322.72,Medium
CUST092761,41,High,82584.53,App,104,7,248.99,145.24,47,9,774.61,High
CUST092762,26,Low,26801.85,Web,8,4,231.49,77.16,53,5,34.37,Low
CUST092763,49,Low,20471.69,Web,30,3,40.9,10.22,158,4,13.52,Low
CUST092764,57,Medium,58842.15,Branch,58,14,280.6,327.37,42,13,942.75,High
CUST092765,22,Low,25420.1,Branch,26,3,101.47,25.37,221,3,33.22,Low
CUST092766,38,Low,29520.76,Web,8,3,95.64,23.91,24,6,11.01,Low
CUST092767,34,Very High,161102.04,App,45,17,646.33,915.63,220,11,3730.56,High
CUST092768,41,High,104001.11,Branch,19,9,434.55,325.91,60,10,489.01,High
CUST092769,44,Low,26448.98,App,13,6,142.56,71.28,11,7,50.47,Low
CUST092770,65,High,111182.3,App,1,9,406.0,304.5,32,11,29.16,Low
CUST092771,35,Medium,50619.65,Web,25,7,297.58,173.59,198,6,238.01,Medium
CUST092772,39,Low,26460.01,App,64,7,180.2,105.12,72,7,262.7,Medium
CUST092773,23,Medium,58141.86,App,120,9,301.71,226.28,35,10,1149.54,High
CUST092774,45,Medium,62239.5,App,3,7,225.86,131.75,95,6,28.05,Low
CUST092775,59,Medium,44640.51,App,5,12,153.75,153.75,119,9,46.86,Low
CUST092776,37,Low,31718.3,Web,22,8,92.55,61.7,193,4,75.18,Low
CUST092777,33,High,99865.13,App,47,11,436.16,399.81,334,9,1358.42,High
CUST092778,36,Medium,66774.75,Web,22,18,306.76,460.15,80,13,602.61,High
CUST092779,25,High,91680.28,App,19,8,432.3,288.2,31,10,391.76,High
CUST092780,35,Low,22070.03,App,22,7,171.64,100.13,365,5,119.68,Medium
CUST092781,54,Very High,169376.82,Web,38,11,624.7,572.64,22,14,2132.06,High
CUST092782,62,High,86614.2,Web,13,10,417.61,348.01,8,12,343.58,Medium
CUST092783,64,Medium,46862.42,App,9,9,193.9,145.42,99,8,80.14,Low
CUST092784,48,High,95761.32,App,57,8,376.43,250.95,111,8,971.23,High
CUST092785,55,Medium,55104.96,Branch,45,8,275.98,183.99,28,9,467.05,High
CUST092786,19,Medium,55491.63,Web,13,6,241.54,120.77,56,6,105.38,Low
CUST092787,49,High,88483.14,Branch,54,22,378.76,694.4,128,12,2596.36,High
CUST092788,32,Medium,51762.05,App,9,11,278.33,255.13,231,9,146.48,Medium
CUST092789,28,Low,27514.91,Web,42,5,252.23,105.09,55,6,210.45,Medium
CUST092790,22,High,112372.33,App,24,10,412.95,344.13,102,9,647.81,High
CUST092791,59,Low,27850.09,App,26,7,138.73,80.93,39,8,108.69,Medium
CUST092792,46,Medium,59007.9,App,38,9,243.68,182.76,37,10,388.18,Medium
CUST092793,37,High,101520.03,Web,15,14,379.26,442.47,166,11,549.81,High
CUST092794,37,Low,23846.42,Web,16,1,66.75,5.56,69,5,10.0,Low
CUST092795,35,High,82635.39,App,102,10,353.19,294.32,187,8,1558.27,High
CUST092796,29,Low,23164.83,App,32,4,111.45,37.15,8,7,61.14,Low
CUST092797,66,Low,23707.97,Branch,9,7,195.01,113.76,50,8,57.3,Low
CUST092798,34,Medium,61210.36,App,20,9,234.54,175.9,185,7,204.35,Medium
CUST092799,21,Medium,57603.23,Web,28,13,302.97,328.22,82,11,587.6,High
CUST092800,36,High,97313.99,App,2,13,400.23,433.59,160,10,79.19,Low
CUST092801,40,Low,21461.34,Web,17,5,146.39,61.0,103,4,50.49,Low
CUST092802,44,Very High,156331.61,App,20,15,552.41,690.51,14,15,1265.68,High
CUST092803,67,Medium,65440.42,App,28,9,275.52,206.64,8,11,373.99,Medium
CUST092804,69,Medium,63621.17,Branch,7,5,280.21,116.75,160,4,61.08,Low
CUST092805,59,Low,22449.51,App,13,3,126.75,31.69,30,6,18.3,Low
CUST092806,63,Very High,171418.45,Branch,51,16,682.47,909.96,53,13,3995.4,High
CUST092807,69,Medium,65510.1,Web,8,11,239.64,219.67,195,8,120.69,Medium
CUST092808,62,Medium,64935.29,App,18,9,283.49,212.62,178,7,256.3,Medium
CUST092809,31,Low,27363.75,App,58,4,152.67,50.89,57,5,132.75,Medium
CUST092810,21,Medium,56013.39,Branch,18,8,356.8,237.87,134,8,277.06,Medium
CUST092811,21,Low,29373.05,Web,8,8,169.98,113.32,349,5,55.41,Low
CUST092812,41,Very High,122024.41,Web,21,18,470.26,705.4,128,12,1391.55,High
CUST092813,40,High,94498.3,Web,34,12,356.12,356.12,17,13,921.71,High
CUST092814,53,High,93379.74,App,2,22,283.14,519.09,198,11,87.28,Low
CUST092815,28,Medium,44057.99,App,88,14,288.46,336.54,85,12,1219.49,High
CUST092816,50,High,64407.18,Web,3,10,313.59,261.32,32,11,53.36,Low
CUST092817,55,Low,29120.13,App,66,7,216.84,126.49,28,8,358.47,Medium
CUST092818,22,Low,24196.39,Web,2,2,153.3,25.55,56,5,10.0,Low
CUST092819,44,Low,23889.8,App,29,6,180.55,90.27,40,7,135.23,Medium
CUST092820,54,Medium,59472.82,Web,58,8,186.75,124.5,83,7,375.59,Medium
CUST092821,44,High,90736.74,Web,14,14,344.91,402.4,212,11,483.7,High
CUST092822,48,Medium,34782.67,App,54,7,195.52,114.05,108,6,304.61,Medium
CUST092823,29,Low,25043.11,Web,12,4,215.12,71.71,11,7,39.4,Low
CUST092824,64,Low,24556.83,App,1,9,215.18,161.38,253,7,10.0,Low
CUST092825,23,Low,21217.5,Web,23,9,106.77,80.07,19,10,87.6,Low
CUST092826,29,Medium,75209.98,Branch,10,15,289.0,361.26,65,12,276.09,Medium
CUST092827,31,Medium,54051.31,App,28,16,102.54,136.73,125,9,229.21,Medium
CUST092828,39,Low,25437.86,App,4,8,197.42,131.61,329,5,28.93,Low
CUST092829,28,High,105832.98,Branch,16,18,329.43,494.15,7,15,620.64,High
CUST092830,57,Medium,75198.94,Web,84,12,275.06,275.06,126,10,1110.93,High
CUST092831,69,Medium,54401.99,App,30,8,215.4,143.6,8,10,240.13,Medium
CUST092832,56,High,89559.04,App,45,11,381.5,349.7,301,9,990.61,High
CUST092833,55,Very High,181788.0,App,11,18,671.85,1007.77,65,13,1232.09,High
CUST092834,30,Low,26059.65,App,10,9,21.89,16.42,1,9,10.0,Low
CUST092835,23,Very High,124252.36,Web,4,12,489.78,489.78,10,14,186.51,Medium
CUST092836,37,Very High,191830.46,App,120,24,709.96,1419.92,19,15,12651.07,High
CUST092837,19,Low,28021.77,Branch,27,4,100.36,33.45,14,7,45.97,Low
CUST092838,28,High,101846.92,App,15,12,428.02,428.02,80,12,534.42,High
CUST092839,25,High,83562.86,App,62,8,344.37,229.58,102,7,841.75,High
CUST092840,47,Low,25385.4,Branch,3,10,212.31,176.92,44,10,27.56,Low
CUST092841,44,High,104287.87,App,14,16,354.21,472.28,80,13,535.73,High
CUST092842,21,Low,26482.15,Branch,87,5,144.6,60.25,69,5,219.18,Medium
CUST092843,24,Low,27371.81,App,26,5,182.67,76.11,122,4,99.47,Low
CUST092844,64,Low,23781.11,App,11,8,228.74,152.49,124,7,88.13,Low
CUST092845,41,High,112535.94,App,23,10,349.5,291.25,52,10,516.9,High
CUST092846,49,Low,22266.21,Branch,51,10,165.88,138.24,88,8,318.77,Medium
CUST092847,36,Medium,61362.57,App,39,15,192.51,240.64,22,14,537.21,High
CUST092848,59,Medium,63218.29,Web,28,6,263.31,131.65,89,6,240.97,Medium
CUST092849,52,Low,28720.46,App,29,5,107.36,44.73,15,7,62.14,Low
CUST092850,59,Low,20694.21,Branch,46,3,127.62,31.91,57,5,61.81,Low
CUST092851,68,Medium,69054.61,App,7,12,245.78,245.78,2,13,115.4,Medium
CUST092852,20,Medium,53837.2,App,120,9,157.34,118.01,11,10,576.15,High
CUST092853,35,Very High,161587.33,App,21,16,546.8,729.07,1,15,1539.08,High
CUST092854,54,Low,26713.49,App,39,6,187.85,93.93,88,6,181.87,Medium
CUST092855,39,Medium,59111.14,App,24,7,190.51,111.13,25,8,167.69,Medium
CUST092856,50,Medium,47779.93,Branch,12,9,179.43,134.57,28,9,92.32,Low
CUST092857,55,Medium,55964.66,App,19,12,266.93,266.93,221,9,325.18,Medium
CUST092858,56,Very High,208994.71,App,23,17,670.77,950.26,5,15,2494.1,High
CUST092859,51,Medium,81517.06,Branch,36,10,355.63,296.36,2,12,697.78,High
CUST092860,66,Low,30900.92,Web,42,3,249.57,62.39,105,4,125.6,Medium
CUST092861,40,Low,22034.06,Branch,1,7,138.75,80.94,79,7,10.0,Low
CUST092862,52,High,89021.05,App,17,11,415.06,380.47,124,10,469.87,High
CUST092863,46,Medium,49256.43,Web,13,9,305.45,229.09,59,9,183.86,Medium
CUST092864,19,Low,20443.18,Branch,2,8,81.82,54.54,221,4,10.0,Low
CUST092865,67,High,84892.56,Branch,19,15,313.92,392.4,32,13,528.48,High
CUST092866,31,High,87278.47,App,12,17,400.87,567.89,21,15,555.55,High
CUST092867,65,Medium,56910.37,Branch,79,13,257.37,278.81,80,11,982.59,High
CUST092868,61,Medium,57389.11,Web,12,8,215.8,143.86,259,6,110.13,Medium
CUST092869,67,Medium,54743.13,Branch,36,7,231.31,134.93,62,7,281.38,Medium
CUST092870,25,Low,25622.12,Web,24,7,94.47,55.11,8,8,67.32,Low
CUST092871,18,Medium,45660.63,App,17,12,274.09,274.09,137,10,277.9,Medium
CUST092872,45,Medium,57824.1,App,31,10,209.4,174.5,65,9,329.58,Medium
CUST092873,20,Medium,43334.82,Branch,46,9,114.64,85.98,100,7,194.01,Medium
CUST092874,24,Medium,57237.46,Branch,68,8,139.03,92.69,332,5,316.37,Medium
CUST092875,51,Low,37951.12,Web,113,9,135.53,101.65,113,7,364.96,Medium
CUST092876,65,Medium,53372.33,App,13,7,286.76,167.28,10,10,144.4,Medium
CUST092877,49,Medium,66876.98,Web,28,15,283.1,353.87,24,13,622.04,High
CUST092878,26,Very High,154526.28,Branch,81,13,624.3,676.32,250,10,4212.77,High
CUST092879,52,Low,27358.79,App,8,9,70.57,52.93,267,5,23.75,Low
CUST092880,36,Low,24512.39,Branch,42,8,195.12,130.08,146,6,225.12,Medium
CUST092881,63,Low,26065.22,App,108,4,203.63,67.88,97,4,264.26,Medium
CUST092882,32,Medium,57149.81,Branch,4,15,299.31,374.13,72,12,96.29,Low
CUST092883,48,Very High,178284.34,App,22,21,592.32,1036.55,68,13,2548.88,High
CUST092884,33,Very High,177538.01,App,35,14,618.78,721.91,66,13,2356.34,High
CUST092885,68,High,109303.64,App,12,12,407.24,407.24,135,11,405.36,High
CUST092886,64,Low,25932.58,Web,7,3,212.88,53.22,36,6,21.81,Low
CUST092887,63,Medium,68066.82,Web,36,8,326.98,217.99,43,9,483.93,High
CUST092888,54,High,92602.02,App,30,8,322.39,214.92,44,9,492.16,High
CUST092889,24,Medium,49772.27,Web,68,7,151.08,88.13,177,5,274.27,Medium
CUST092890,52,Medium,65241.89,Branch,16,15,193.44,241.8,45,13,269.06,Medium
CUST092891,46,Medium,58302.14,App,2,5,251.85,104.94,156,5,13.08,Low
CUST092892,19,High,94965.84,App,39,4,426.6,142.2,59,7,392.79,High
CUST092893,65,Medium,37242.41,App,9,8,112.33,74.89,187,4,40.41,Low
CUST092894,51,Medium,48470.6,App,18,11,209.58,192.12,329,8,206.13,Medium
CUST092895,52,Medium,62239.76,Branch,26,9,226.0,169.5,84,9,266.03,Medium
CUST092896,48,Medium,43998.62,App,3,12,158.54,158.54,34,11,30.32,Low
CUST092897,29,Medium,65875.21,Branch,40,9,274.54,205.91,47,10,439.14,High
CUST092898,18,High,86443.2,Web,14,17,418.53,592.92,51,13,653.95,High
